internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
87492810,Cephaloziella integerrima,PLANTAE,MARCHANTIOPHYTA,JUNGERMANNIOPSIDA,JUNGERMANNIALES,CEPHALOZIELLACEAE,Cephaloziella,integerrima,,,,,(Lindb.) Warnst.,The Cephaloziella genus includes some of the smallest liverworts and there are taxonomical problems with most species. A full revision of the genus is needed combining morphological and molecular methods.
87492834,Cephaloziella massalongi,PLANTAE,MARCHANTIOPHYTA,JUNGERMANNIOPSIDA,JUNGERMANNIALES,CEPHALOZIELLACEAE,Cephaloziella,massalongi,,,,,(Spruce) Müll.Frib.,"The Cephaloziella genus includes some of the smallest liverworts and there are taxonomical problems with most species. A full revision of the genus is needed combining morphological and molecular methods.Although the specific epithets 'massalongii' and 'massalongoi' (Söderström et al. 2016) are very widely used, the correct spelling of the species name is 'massalongi' (Spruce 1882)."
87492891,Cephaloziella spinigera,PLANTAE,MARCHANTIOPHYTA,JUNGERMANNIOPSIDA,JUNGERMANNIALES,CEPHALOZIELLACEAE,Cephaloziella,spinigera,,,,,(Lindb.) Jørg.,The Cephaloziella genus includes some of the smallest liverworts and there are taxonomical problems with most species. A full revision of the genus is needed combining morphological and molecular methods.
87495677,Gymnomitrion alpinum,PLANTAE,MARCHANTIOPHYTA,JUNGERMANNIOPSIDA,JUNGERMANNIALES,GYMNOMITRIACEAE,Gymnomitrion,alpinum,,,,,(Gottsche ex Husn.) Schiffn.,""
87496729,Marsupella arctica,PLANTAE,MARCHANTIOPHYTA,JUNGERMANNIOPSIDA,JUNGERMANNIALES,GYMNOMITRIACEAE,Marsupella,arctica,,,,,(Berggr.) Bryhn &amp; Kaal.,""
87496859,Marsupella sparsifolia,PLANTAE,MARCHANTIOPHYTA,JUNGERMANNIOPSIDA,JUNGERMANNIALES,GYMNOMITRIACEAE,Marsupella,sparsifolia,,,,,(Lindb.) Dumort.,""
87497606,Herbertus norenus,PLANTAE,MARCHANTIOPHYTA,JUNGERMANNIOPSIDA,JUNGERMANNIALES,HERBERTACEAE,Herbertus,norenus,,,,,"D.G.Long, D.Bell &amp; H.H.Blom","DNA barcoding studies have shown that H. borealis is a Scottish endemic, and Norwegian plants that were previously considered to be this species have been transferred to H. norenus (Bell et al. 2012)."
78604176,Eremonotus myriocarpus,PLANTAE,MARCHANTIOPHYTA,JUNGERMANNIOPSIDA,JUNGERMANNIALES,JUNGERMANNIACEAE,Eremonotus,myriocarpus,,,,,(Carrington) Pearson,""
84534918,Pohlia crudoides,PLANTAE,BRYOPHYTA,BRYOPSIDA,BRYALES,BRYACEAE,Pohlia,crudoides,,,,,(Sull. &amp; Lesq.) Broth.,""
87540974,Moerckia blyttii,PLANTAE,MARCHANTIOPHYTA,JUNGERMANNIOPSIDA,PALLAVICINIALES,MOERCKIACEAE,Moerckia,blyttii,,,,,(Mørch ex Hornem.) Brockm.,""
87541002,Moerckia flotoviana,PLANTAE,MARCHANTIOPHYTA,JUNGERMANNIOPSIDA,PALLAVICINIALES,MOERCKIACEAE,Moerckia,flotoviana,,,,,(Nees) Schiffn.,"M. hibernica was formerly considered as a separate species, but during the 1990s, it had come to be regarded as synonymous with this species. However, Crandall-Stotler and Stotler (2007) confirmed their distinctness, and subsequent studies by D.G. Long (D. Long pers. comm. 2017) have elucidated the ecological differences between the two species."
87541025,Moerckia hibernica,PLANTAE,MARCHANTIOPHYTA,JUNGERMANNIOPSIDA,PALLAVICINIALES,MOERCKIACEAE,Moerckia,hibernica,,,,,(Hook.) Gottsche,According to Stotler and Crandall-Stotler (2017) nearly all reports of Moerckia hibernica in the literature are incorrect and should be referred to Moerckia flotoviana (see also Crandall-Stotler and Stotler 2007).
87539070,Oedipodium griffithianum,PLANTAE,BRYOPHYTA,OEDIPODIOPSIDA,OEDIPODIALES,OEDIPODIACEAE,Oedipodium,griffithianum,,,,,(Dicks.) Schwägr.,"This is the only species in the family Oedipodiaceae, belonging to an early-divergent and unique lineage at the basis of the phylogenetic tree of mosses."
87562757,Stegonia latifolia,PLANTAE,BRYOPHYTA,BRYOPSIDA,POTTIALES,POTTIACEAE,Stegonia,latifolia,,,,,(Schwägr.) Venturi ex Broth.,""
87564101,Tortula cernua,PLANTAE,BRYOPHYTA,BRYOPSIDA,POTTIALES,POTTIACEAE,Tortula,cernua,,,,,(Huebener) Lindb.,""
87566853,Weissia rostellata,PLANTAE,BRYOPHYTA,BRYOPSIDA,POTTIALES,POTTIACEAE,Weissia,rostellata,,,,,(Brid.) Lindb.,""
87566879,Weissia squarrosa,PLANTAE,BRYOPHYTA,BRYOPSIDA,POTTIALES,POTTIACEAE,Weissia,squarrosa,,,,,(Nees &amp; Hornsch.) Müll. Hal.,""
84372437,Arctoa anderssonii,PLANTAE,BRYOPHYTA,BRYOPSIDA,DICRANALES,RHABDOWEISIACEAE,Arctoa,anderssonii,,,,,Wich.,""
84829847,Cynodontium fallax,PLANTAE,BRYOPHYTA,BRYOPSIDA,DICRANALES,RHABDOWEISIACEAE,Cynodontium,fallax,,,,,Limpr.,""
87470477,Anastrophyllum donnianum,PLANTAE,MARCHANTIOPHYTA,JUNGERMANNIOPSIDA,JUNGERMANNIALES,SCAPANIACEAE,Anastrophyllum,donnianum,,,,,(Hook.) Stephani,""
87576092,Scorpidium scorpioides,PLANTAE,BRYOPHYTA,BRYOPSIDA,HYPNALES,SCORPIDIACEAE,Scorpidium,scorpioides,,,,,(Hedw.) Limpr.,""
85849925,Blindiadelphus campylopodus,PLANTAE,BRYOPHYTA,BRYOPSIDA,GRIMMIALES,SELIGERIACEAE,Blindiadelphus,campylopodus,,,,,(Kindb.) Fedosov &amp; Ignatov,""
85850045,Seligeria carniolica,PLANTAE,BRYOPHYTA,BRYOPSIDA,GRIMMIALES,SELIGERIACEAE,Seligeria,carniolica,,,,,(Breidl. &amp; Beck) Nyholm,""
85850106,Blindiadelphus diversifolius,PLANTAE,BRYOPHYTA,BRYOPSIDA,GRIMMIALES,SELIGERIACEAE,Blindiadelphus,diversifolius,,,,,(Lindb.) Fedosov &amp; Ignatov,""
85850373,Seligeria oelandica,PLANTAE,BRYOPHYTA,BRYOPSIDA,GRIMMIALES,SELIGERIACEAE,Seligeria,oelandica,,,,,C.E.O.Jensen &amp; Medelius,""
87570876,Tayloria tenuis,PLANTAE,BRYOPHYTA,BRYOPSIDA,SPLACHNALES,SPLACHNACEAE,Tayloria,tenuis,,,,,(Dicks. ex With.) Schimp.,""
88278428,Drepanocladus lycopodioides,PLANTAE,BRYOPHYTA,BRYOPSIDA,HYPNALES,AMBLYSTEGIACEAE,Drepanocladus,lycopodioides,,,,,(Brid.) Warnst.,The genus Pseudocalliergon was brought back within Drepanocladus by Hedenäs and Rosborg (2008).
88281064,Chionoloma recurvifolium,PLANTAE,BRYOPHYTA,BRYOPSIDA,POTTIALES,POTTIACEAE,Chionoloma,recurvifolium,,,,,"(Taylor) M.Alonso, M.J.Cano &amp; J.A.Jiménez",""
88281646,Physcomitridium readeri,PLANTAE,BRYOPHYTA,BRYOPSIDA,FUNARIALES,FUNARIACEAE,Physcomitridium,readeri,,,,,(Müll.Hal.) G.Roth,""
88282783,Scapania degenii,PLANTAE,MARCHANTIOPHYTA,JUNGERMANNIOPSIDA,JUNGERMANNIALES,SCAPANIACEAE,Scapania,degenii,,,,,Schiffn. ex Müll.Frib.,""
88288896,Sphagnum austinii,PLANTAE,BRYOPHYTA,SPHAGNOPSIDA,SPHAGNALES,SPHAGNACEAE,Sphagnum,austinii,,,,,Sull.,""
88289145,Scapania parvifolia,PLANTAE,MARCHANTIOPHYTA,JUNGERMANNIOPSIDA,JUNGERMANNIALES,SCAPANIACEAE,Scapania,parvifolia,,,,,Warnst.,""
97007437,Sorbus avonensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,ROSACEAE,Sorbus,avonensis,,,,,T.C.G.Rich,"Originally described as a hybrid between S. aria and S. porrigentiformis (Rich et al. 2009), the species is now considered a valid species (T. Rich pers. comm. 2016)."
97154635,Sorbus arvonicola,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,ROSACEAE,Sorbus,arvonicola,,,,,P.D.Sell,"This species was originally treated under ""36: Sorbus un-named taxon"" in Rich et al. (2010)."
97209900,Sorbus saxicola,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,ROSACEAE,Sorbus,saxicola,,,,,T.C.G.Rich,""
21860,Thunnus thynnus,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCOMBRIDAE,Thunnus,thynnus,,,,,"(Linnaeus, 1758)","This is now considered to be a separate species from the Pacific bluefin, Thunnus orientalis (Collette 1999)."
102827479,Cotoneaster cambricus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,ROSACEAE,Cotoneaster,cambricus,,,,,J.Fryer &amp; B.Hylmö,Cotoneaster cambricus is considered by some to be merely a synonym of the widespread C. integerrimus.
39399,Raja clavata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Raja,clavata,,,,,"(Linnaeus, 1758)",The Thornback Skate has been confused with the related Biscuit Skate (Raja straeleni) in overlapping parts of their range (Heemstra et al. 2022). Further studies are needed to delineate the geographic range of both species.
39332,Squatina squatina,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,squatina,,,,,"(Linnaeus, 1758)","Angel sharks (Squatina spp.) in the Eastern Atlantic and Mediterranean are difficult to identify to species level, therefore many of the records from fishers in the Mediterranean Sea are often assigned only to the genus level. Squatina squatina is the only species to occur in the Northeast Atlantic from Portugal northwards."
86091382,Sorbus evansii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,ROSACEAE,Sorbus,evansii,,,,,T.C.G.Rich,""
202914,Aesculus hippocastanum,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SAPINDACEAE,Aesculus,hippocastanum,,,,,L.,""
123669218,Nothogeophilus turki,ANIMALIA,ARTHROPODA,CHILOPODA,GEOPHILOMORPHA,GEOPHILIDAE,Nothogeophilus,turki,,,,,"Lewis, Jones &amp; Keay, 1988",""
123669528,Anthogona britannica,ANIMALIA,ARTHROPODA,DIPLOPODA,CHORDEUMATIDA,ANTHOGONIDAE,Anthogona,britannica,,,,,"Gregory, Jones &amp; Mauriès, 1993",""
123670403,Psylliodes luridipennis,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CHRYSOMELIDAE,Psylliodes,luridipennis,,,,,"Kutschera, 1864",""
123670775,Halobrecta princeps,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,STAPHYLINIDAE,Halobrecta,princeps,,,,,"(Sharp, 1869)",""
123671000,Thinobius newberyi,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,STAPHYLINIDAE,Thinobius,newberyi,,,,,"Scheerpeltz, 1925",""
123672002,Cixius caledonicus,ANIMALIA,ARTHROPODA,INSECTA,HEMIPTERA,CIXIIDAE,Cixius,caledonicus,,,,,"China, 1942",""
123672975,Ceratophyllus fionnus,ANIMALIA,ARTHROPODA,INSECTA,SIPHONAPTERA,CERATOPHYLLIDAE,Ceratophyllus,fionnus,,,,,"Usher, 1968",""
22935,Vertigo angustior,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,VERTIGINIDAE,Vertigo,angustior,,,,,"Jeffreys, 1830",""
22939,Vertigo moulinsiana,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,VERTIGINIDAE,Vertigo,moulinsiana,,,,,"(Dupuy, 1849)",""
11206,Lampetra fluviatilis,ANIMALIA,CHORDATA,PETROMYZONTI,PETROMYZONTIFORMES,PETROMYZONTIDAE,Lampetra,fluviatilis,,,,,"(Linnaeus, 1758)","The European River Lamprey is considered to represent the ancestral component of a ""species pair"" alongside the congeneric European Brook Lamprey (Lampetra planieri).In genetic analyses, these two species are indistinguishable by single- or few molecular markers, and have been clearly differentiated only through genomic data (Espanhol et al. 2007, Mateus et al. 2013). They often co-occur at breeding sites (e.g., Lasne et al. 2010) and are able to hybridise (Hume et al. 2013, Rougemont et al. 2015). Their larvae are morphologically very similar, but adult European River Lampreys are physically larger than European Brook Lampreys.These species also differ in their behaviour during the adult life stage in that the European River Lamprey is anadromous and migratory with a parasitic adult stage, whereas the European Brook Lamprey is sedentary in freshwater environments and adults are nonparasitic.There is evidence that southern subpopulations are genetically more divergent than their northern counterparts, suggesting that the two taxa are undergoing disparate stages of speciation at different locations, with the Iberian Peninsula probably representing a hub of postglacial colonisation (Mateus et al. 2016, De Cahsan et al. 2020).Their systematics have thus been considered problematic in the past, but the majority of recent publications continue to treat them as separate taxa (e.g., Pereira et al. 2021)."
11213,Lampetra planeri,ANIMALIA,CHORDATA,PETROMYZONTI,PETROMYZONTIFORMES,PETROMYZONTIDAE,Lampetra,planeri,,,,,"(Bloch, 1784)","The European Brook Lamprey is considered to represent the more recently-evolved component of a ""species pair"" alongside the congeneric European River Lamprey (Lampetra fluviatilis).In genetic analyses, these two species are indistinguishable by single- or few molecular markers, and have been clearly differentiated only through genomic data (Espanhol et al. 2007, Mateus et al. 2013). They often co-occur at breeding sites (e.g., Lasne et al. 2010) and are able to hybridise (Hume et al. 2013; Rougemont et al. 2015). Their larvae are morphologically very similar, but adult European River Lampreys are physically larger than European Brook Lampreys.These species also differ in their behaviour during the adult life stage in that the European River Lamprey is anadromous and migratory with a parasitic adult stage, whereas the European Brook Lamprey is sedentary in freshwater environments and adults are nonparasitic.There is evidence that southern subpopulations are genetically more divergent than their northern counterparts, suggesting that the two taxa are undergoing disparate stages of speciation at different locations, with the Iberian Peninsula probably representing a hub of postglacial colonisation (Mateus et al. 2016, De Cahsan et al. 2020).Their systematics have thus been considered problematic in the past, but the majority of recent publications continue to treat them as separate taxa (e.g., Pereira et al. 2021)."
135518,Coregonus pennantii,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,pennantii,,,,,"Valenciennes, 1848","British whitefishesThe taxonomic status of Coregonus subpopulations inhabiting the British Isles has not been definitively resolved since a series of endemic species were described between the early 19th and early 20th centuries.Among these, C. pennantii is most closely related to C. clupeoides Lacépède 1803 from central Scotland and C. stigmaticus Regan 1908 from northwestern England. A number of recent studies have demonstrated that there is little morphological or genetic support for considering these as distinct taxa when they are compared with one another (Etheridge et al. 2012, Crotti et al. 2020).In the United Kingdom, all three of these taxa are treated as junior synonyms of the congener Coregonus lavaretus (Linnaeus 1758), the name of which has since the mid-20th century been applied to a widespread complex of polymorphic whitefish populations occurring across northwestern Eurasia (Crotti et al. 2021). However, the systematics of this putative assemblage and the native range of C. lavaretus remain questionable (see further discussion below).For IUCN Red List purposes, C. pennantii is currently regarded as valid following Fricke et al. (2024), and the present assessment should therefore be considered equivalent to the most recent Welsh national assessment for C. lavaretus (Nunn et al. 2023).European ciscoes and whitefishesAt the regional scale, the systematics of European ciscoes and whitefishes (Coregonus spp.) has also been the subject of considerable debate since the turn of the 21st century, with little indication of a definitive outcome.It is widely accepted that non-anadromous members of this group have repeatedly undergone adaptive radiations in boreal, subarctic and perialpine lakes (Douglas et al. 1999, Østbye et al. 2005, Kahilainen and Østbye 2006, Harrod et al. 2010, Hudson et al. 2011).Subpopulations inhabiting these systems largely diversified in the wake of the most recent glacial period 10,000-15,000 years ago. They are typified by parallel patterns of divergence in traits associated with foraging (i.e., gill raker counts, benthic vs. pelagic feeding ecology), physiology (i.e., growth rate, habitat depth partitioning) and reproductive ecology (i.e., reproductive timing and spawning habitat).Up to six different sympatric forms sometimes referred to as “morphs”, ""ecomorphs"" or ""ecotypes"" have evolved in some perialpine lakes, and these radiations might be even more diverse in a few large systems of northeastern Europe (Præbel et al. 2013, Doenz et al. 2018, Bitz‐Thorsen et al. 2020, Öhlund et al. 2020).However, there exist significant differences in opinion regarding the taxonomic status of these forms.In Northern Europe, including the United Kingdom, all except a handful of Irish subpopulations are usually regarded as belonging to two widely-distributed species; Coregonus albula (ciscoes) and C. lavaretus (whitefishes), with the latter also frequently referred to as the ""Coregonus lavaretus species complex” (Etheridge et al. 2012, Wanke et al. 2017, Häkli et al. 2018, Crotti et al. 2020). Within this comparatively uniform taxonomic concept, the catch-all English vernacular name “Vendace” is typically used for C. albula while ""Common Whitefish"" or ""European Whitefish"" are applied to C. lavaretus.Conversely, researchers and fisheries authorities based in Central Europe have tended to treat the different forms as distinct taxa, leading to the recognition of more than 60 species across the European region (Kottelat and Freyhof 2007, Selz et al. 2020, De-Kayne et al. 2022, Selz and Seehausen 2023). Under this diverse taxonomic concept, the name “Vendace” is restricted to its original usage for the United Kingdom endemic Coregonus vandesius and the native range of C. lavaretus is limited to its type locality of Lake Bourget in France.With the above in mind, it appears unlikely that the striking phenotypic diversity exhibited by members of this genus will ever be adequately represented by a single accepted taxonomic system. In the absence of a region-wide consensus, the IUCN Red List broadly follows the taxonomy provided by Fricke et al. (2024)."
135566,Coregonus clupeoides,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,clupeoides,,,,,"Lacépède, 1803","British whitefishesThe taxonomic status of Coregonus subpopulations inhabiting the British Isles has not been definitively resolved since a series of endemic species were described between the early 19th and early 20th centuries.Among these, C. clupeoides is most closely related to C. pennantii Valenciennes, 1848 from northwestern Wales and C. stigmaticus Regan 1908 from northwestern England. A number of recent studies have demonstrated that there is little morphological or genetic support for considering these as distinct taxa when they are compared with one another (Etheridge et al. 2012, Crotti et al. 2020).In the United Kingdom, all three are treated as junior synonyms of the congener Coregonus lavaretus (Linnaeus 1758), the name of which has since the mid-20th century been applied to a widespread complex of polymorphic whitefish populations occurring across northwestern Eurasia (Crotti et al. 2021). However, the systematics of this putative assemblage and the native range of C. lavaretus remain questionable (see further discussion below).For IUCN Red List purposes, C. clupeoides is currently regarded as valid following Fricke et al. (2024), and the present global assessment should be considered equivalent to the most recent Scottish national assessment for C. lavaretus (Nunn et al. 2023).European ciscoes and whitefishesAt the regional scale, the systematics of European ciscoes and whitefishes (Coregonus spp.) has also been the subject of considerable debate since the turn of the 21st century, with little indication of a definitive outcome.It is widely accepted that non-anadromous members of this group have repeatedly undergone adaptive radiations in boreal, subarctic and perialpine lakes (Douglas et al. 1999, Østbye et al. 2005, Kahilainen and Østbye 2006, Harrod et al. 2010, Hudson et al. 2011).Subpopulations inhabiting these systems largely diversified in the wake of the most recent glacial period 10,000-15,000 years ago. They are typified by parallel patterns of divergence in traits associated with foraging (i.e., gill raker counts, benthic vs. pelagic feeding ecology), physiology (i.e., growth rate, habitat depth partitioning) and reproductive ecology (i.e., reproductive timing and spawning habitat).Up to six different sympatric forms sometimes referred to as “morphs”, ""ecomorphs"" or ""ecotypes"" have evolved in some perialpine lakes, and these radiations might be even more diverse in a few large systems of northeastern Europe (Præbel et al. 2013, Doenz et al. 2018, Bitz‐Thorsen et al. 2020, Öhlund et al. 2020).However, there exist significant differences in opinion regarding the taxonomic status of these forms.In northern Europe, including the United Kingdom, all except a handful of Irish subpopulations are usually regarded as belonging to two widely-distributed species; Coregonus albula (ciscoes) and C. lavaretus (whitefishes), with the latter also frequently referred to as the ""Coregonus lavaretus species complex” (Etheridge et al. 2012, Wanke et al. 2017, Häkli et al. 2018, Crotti et al. 2020). Within this comparatively uniform taxonomic concept, the catch-all English vernacular name “Vendace” is typically used for C. albula while ""Common Whitefish"" or ""European Whitefish"" are applied to C. lavaretus.Conversely, researchers and fisheries authorities based in Central Europe have tended to treat the different forms as distinct taxa, leading to the recognition of more than 60 species across the European region (Kottelat and Freyhof 2007, Selz et al. 2020, De-Kayne et al. 2022, Selz and Seehausen 2023). Under this diverse taxonomic concept, the name “Vendace” is restricted to its original usage for the United Kingdom endemic Coregonus vandesius and the native range of C. lavaretus is limited to its type locality of Lake Bourget in France.With the above in mind, it appears unlikely that the striking phenotypic diversity exhibited by members of this genus will ever be adequately represented by a single accepted taxonomic system. In the absence of a region-wide consensus, the IUCN Red List broadly follows the taxonomy provided by Fricke et al. (2024)."
135640,Coregonus vandesius,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,vandesius,,,,,"Richardson, 1836","British whitefishesThe taxonomic status of Coregonus subpopulations inhabiting the British Isles has not been definitively resolved since a series of endemic species were described between the early 19th and early 20th centuries.In the United Kingdom, C. vandesius is treated as a junior synonym of the congener Coregonus albula (Linnaeus 1758), the name of which has since the mid-20th century been applied to a widespread complex of polymorphic cisco populations occurring across northwestern Eurasia (Mehner et al. 2021). However, the systematics of this putative assemblage and the native range of C. albula remain questionable (see further discussion below).For IUCN Red List purposes, C. vandesius is currently regarded as valid following Fricke et al. (2024), and the present global assessment should be considered equivalent to the most recent English and Scottish national assessments for C. albula (Nunn et al. 2023).European ciscoes and whitefishesAt the regional scale, the systematics of European ciscoes and whitefishes (Coregonus spp.) has also been the subject of considerable debate since the turn of the 21st century, with little indication of a definitive outcome.It is widely accepted that non-anadromous members of this group have repeatedly undergone adaptive radiations in boreal, subarctic and perialpine lakes (Douglas et al. 1999, Østbye et al. 2005, Kahilainen and Østbye 2006, Harrod et al. 2010, Hudson et al. 2011).Subpopulations inhabiting these systems largely diversified in the wake of the most recent glacial period 10,000-15,000 years ago. They are typified by parallel patterns of divergence in traits associated with foraging (i.e., gill raker counts, benthic vs. pelagic feeding ecology), physiology (i.e., growth rate, habitat depth partitioning) and reproductive ecology (i.e., reproductive timing and spawning habitat).Up to six different sympatric forms sometimes referred to as “morphs”, ""ecomorphs"" or ""ecotypes"" have evolved in some perialpine lakes, and these radiations might be even more diverse in a few large systems of northeastern Europe (Præbel et al. 2013, Doenz et al. 2018, Bitz‐Thorsen et al. 2020, Öhlund et al. 2020).However, there exist significant differences in opinion regarding the taxonomic status of these forms.In Northern Europe, including the United Kingdom, all except a handful of Irish subpopulations are usually regarded as belonging to two widely distributed species; Coregonus albula (ciscoes) and C. lavaretus (whitefishes), with the latter also frequently referred to as the ""Coregonus lavaretus species complex” (Etheridge et al. 2012, Wanke et al. 2017, Häkli et al. 2018, Crotti et al. 2020). Within this comparatively uniform taxonomic concept, the catch-all English vernacular name “Vendace” is typically used for C. albula while ""Common Whitefish"" or ""European Whitefish"" are applied to C. lavaretus.Conversely, researchers and fisheries authorities based in Central Europe have tended to treat the different forms as distinct taxa, leading to the recognition of more than 60 species across the European region (Kottelat and Freyhof 2007, Selz et al. 2020, De-Kayne et al. 2022, Selz and Seehausen 2023). Under this diverse taxonomic concept, the name “Vendace” is restricted to its original usage for the United Kingdom endemic Coregonus vandesius and the native range of C. lavaretus is limited to its type locality of Lake Bourget in France.With the above in mind, it appears unlikely that the striking phenotypic diversity exhibited by members of this genus will ever be adequately represented by a single accepted taxonomic system. In the absence of a region-wide consensus, the IUCN Red List broadly follows the taxonomy provided by Fricke et al. (2024)."
135701,Coregonus stigmaticus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,stigmaticus,,,,,"Regan, 1908","British whitefishesThe taxonomic status of Coregonus subpopulations inhabiting the British Isles has not been definitively resolved since a series of endemic species were described between the early 19th and early 20th centuries.Among these, C. stigmaticus is most closely related to C. clupeoides Lacépède 1803 from central Scotland and C. pennantii Valenciennes, 1848 from northwestern Wales. A number of recent studies have demonstrated that there is little morphological or genetic support for considering these as distinct taxa when they are compared with one another (Etheridge et al. 2012, Crotti et al. 2020).In the United Kingdom, all three of these taxa are treated as junior synonyms of the congener Coregonus lavaretus (Linnaeus 1758), the name of which has since the mid-20th century been applied to a widespread complex of polymorphic whitefish populations occurring across northwestern Eurasia (Crotti et al. 2021). However, the systematics of this putative assemblage and the native range of C. lavaretus remain questionable (see further discussion below).For IUCN Red List purposes, C. stigmaticus is currently regarded as valid following Fricke et al. (2024), and the present global assessment should be considered equivalent to the most recent English national assessment for C. lavaretus (Nunn et al. 2023).European ciscoes and whitefishesAt the regional scale, the systematics of European ciscoes and whitefishes (Coregonus spp.) has also been the subject of considerable debate since the turn of the 21st century, with little indication of a definitive outcome.It is widely accepted that non-anadromous members of this group have repeatedly undergone adaptive radiations in boreal, subarctic and perialpine lakes (Douglas et al. 1999, Østbye et al. 2005, Kahilainen and Østbye 2006, Harrod et al. 2010, Hudson et al. 2011).Subpopulations inhabiting these systems largely diversified in the wake of the most recent glacial period 10,000-15,000 years ago. They are typified by parallel patterns of divergence in traits associated with foraging (i.e., gill raker counts, benthic vs. pelagic feeding ecology), physiology (i.e., growth rate, habitat depth partitioning) and reproductive ecology (i.e., reproductive timing and spawning habitat).Up to six different sympatric forms sometimes referred to as “morphs”, ""ecomorphs"" or ""ecotypes"" have evolved in some perialpine lakes, and these radiations might be even more diverse in a few large systems of northeastern Europe (Præbel et al. 2013, Doenz et al. 2018, Bitz‐Thorsen et al. 2020, Öhlund et al. 2020).However, there exist significant differences in opinion regarding the taxonomic status of these forms.In Northern Europe, including the United Kingdom, all except a handful of Irish subpopulations are usually regarded as belonging to two widely-distributed species; Coregonus albula (ciscoes) and C. lavaretus (whitefishes), with the latter also frequently referred to as the ""Coregonus lavaretus species complex” (Etheridge et al. 2012, Wanke et al. 2017, Häkli et al. 2018, Crotti et al. 2020). Within this comparatively uniform taxonomic concept, the catch-all English vernacular name “Vendace” is typically used for C. albula while ""Common Whitefish"" or ""European Whitefish"" are applied to C. lavaretus.Conversely, researchers and fisheries authorities based in Central Europe have tended to treat the different forms as distinct taxa, leading to the recognition of more than 60 species across the European region (Kottelat and Freyhof 2007, Selz et al. 2020, De-Kayne et al. 2022, Selz and Seehausen 2023). Under this diverse taxonomic concept, the name “Vendace” is restricted to its original usage for the United Kingdom endemic Coregonus vandesius and the native range of C. lavaretus is limited to its type locality of Lake Bourget in France.With the above in mind, it appears unlikely that the striking phenotypic diversity exhibited by members of this genus will ever be adequately represented by a single accepted taxonomic system. In the absence of a region-wide consensus, the IUCN Red List broadly follows the taxonomy provided by Fricke et al. (2024)."
